id,SMILES,bp_K,ValidMol,RDKit_InChIKey,MolWt,ExactMolWt,MolLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,RingCount,AromaticRingCount,AliphaticRingCount,HeterocycleCount,FractionCarbonSP3,HeavyAtomCount,HeteroatomCount,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge
3060,CC(C)C(C)C(C)CO,456.15,True,PAZDSSMTPLLLIR-UHFFFAOYSA-N,130.231,130.135765196,1.9068999999999998,20.23,1,1,3,0,0,0,0,1.0,9,1,56,0,0.04587701909246598,-0.3960881028923611
3061,CCCCC#CC(C)(C)C,434.17,True,XBLMXBDWMYMTLK-UHFFFAOYSA-N,138.254,138.140850576,3.2261000000000024,0.0,0,0,2,0,0,0,0,0.8,10,0,58,0,0.022981760153224565,-0.10276095033242964
3062,CC(=CCCCC=C)C,416.85,True,UCKITPBQPGXDHV-UHFFFAOYSA-N,124.227,124.12520051199999,3.308900000000002,0.0,0,0,4,0,0,0,0,0.5555555555555556,9,0,52,0,-0.03453087384045328,-0.10308279363246993
3063,CCCN(C)CCC,388.4,True,UVBMZKBIZUWTLV-UHFFFAOYSA-N,115.21999999999998,115.13609954399999,1.7382,3.24,0,1,4,0,0,0,0,1.0,8,1,50,0,-0.0024419702901540175,-0.30638932268239344
3064,CCCCC(C)(CC(C)C)O,516.91,True,VRFMFHBPJUSGFK-UHFFFAOYSA-N,158.285,158.167065324,2.9737000000000022,20.23,1,1,5,0,0,0,0,1.0,11,1,68,0,0.062180744591757244,-0.3901730841265903
3065,C[C@H](CCO)O,475.04,True,PUPZLCDOIYMWBV-SCSAIBSYSA-N,90.12199999999999,90.06807956,-0.25039999999999996,40.46,2,2,2,0,0,0,0,1.0,6,2,38,0,0.05334957508052504,-0.39627512172883306
3066,CCCC/C=C/CCCC,444.45,True,UURSXESKOOOTOV-MDZDMXLPSA-N,140.26999999999998,140.15650064,3.9230000000000027,0.0,0,0,6,0,0,0,0,0.8,10,0,60,0,-0.035083534843657525,-0.08853945863807447
3067,CC/C=C/CC,340.21,True,ZQDPJFUHLCOCRG-AATRIKPKSA-N,84.162,84.093900384,2.3626000000000005,0.0,0,0,2,0,0,0,0,0.6666666666666666,6,0,36,0,-0.03793270846774509,-0.08882374820554795
3068,CC(C)/C=C/C(C)C,375.21134,True,KNCMKWVOMRUHKZ-AATRIKPKSA-N,112.21599999999998,112.12520051199999,2.8546000000000014,0.0,0,0,2,0,0,0,0,0.75,8,0,48,0,-0.02903241642124311,-0.08571244635908129
3069,C/C=C(\\C)/C(C)C,364.15,True,PPBWEVVDSRKEIK-FNORWQNLSA-N,98.18899999999998,98.109550448,2.608600000000001,0.0,0,0,1,0,0,0,0,0.7142857142857143,7,0,42,0,-0.026299849864092784,-0.08847555223595195
3070,C/C=C(\\C)/C=C,350.15,True,BOGRNZQRTNVZCZ-AATRIKPKSA-N,82.14599999999999,82.07825032,2.1386000000000003,0.0,0,0,1,0,0,0,0,0.3333333333333333,6,0,34,0,-0.04012296511332252,-0.0988134538865661
3071,C/C=C/C=C/C,353.15,True,APPOKADJQUIAHP-GGWOSOGESA-N,82.146,82.07825032,2.1386000000000003,0.0,0,0,1,0,0,0,0,0.3333333333333333,6,0,34,0,-0.04667849643437667,-0.08767230365496724
3072,CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\\C)\\C)/C)/C)C,694.45,True,YYGNTYWPHWGJRM-AAJYLUCBSA-N,410.73000000000025,410.3912516,10.604999999999992,0.0,0,0,15,0,0,0,0,0.6,30,0,170,0,-0.0288251916899103,-0.08557122401572562
3073,C[C@H](C#C)O,382.65,True,GKPOMITUDGXOSB-SCSAIBSYSA-N,70.091,70.041864812,0.00040000000000001146,20.23,1,1,0,0,0,0,0,0.5,5,1,28,0,0.11121115883529961,-0.38068943106612235
3074,CCCC/C=C/CC,396.35,True,YCTDZYMMFQCTEO-FNORWQNLSA-N,112.21599999999998,112.12520051199999,3.142800000000002,0.0,0,0,4,0,0,0,0,0.75,8,0,48,0,-0.03508370882088122,-0.08881350195100242
3075,CCC/C=C/C,341.15,True,RYPKRALMXUUNKS-HWKANZROSA-N,84.16199999999999,84.093900384,2.3626000000000005,0.0,0,0,2,0,0,0,0,0.6666666666666666,6,0,36,0,-0.03534645830278346,-0.09166437222257405
3076,CCCC/C=C/C,371.15,True,OTTZHAVKAVGASB-HWKANZROSA-N,98.18899999999998,98.109550448,2.752700000000001,0.0,0,0,3,0,0,0,0,0.7142857142857143,7,0,42,0,-0.03509387329465243,-0.09166420096099578
3077,CC[C@H](C)CCO,426.0,True,IWTBVKIGCDZRPL-LURJTMIESA-N,102.17699999999999,102.104465068,1.4149,20.23,1,1,3,0,0,0,0,1.0,7,1,44,0,0.04330630932774035,-0.3963658963780811
3078,C/C=C/CCCO,432.15,True,VTIODUHBZHNXFP-NSCUHMNNSA-N,100.161,100.088815004,1.335,20.23,1,1,3,0,0,0,0,0.6666666666666666,7,1,42,0,0.04334790188211047,-0.3963648379423641
3079,C/C=C/C=C/CO,437.38,True,MEIRRNXMZYDVDW-MQQKCMAXSA-N,98.145,98.07316494,1.111,20.23,1,1,2,0,0,0,0,0.3333333333333333,7,1,40,0,0.06149635415267204,-0.39229581723924534
3080,CC/C(=C/C)/C,340.82,True,BEQGRRJLJLVQAQ-GQCTYLIASA-N,84.16199999999999,84.093900384,2.3626000000000005,0.0,0,0,1,0,0,0,0,0.6666666666666666,6,0,36,0,-0.035176970755015434,-0.08874490670870167
3081,CC/C=C\\CC,339.55,True,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,84.162,84.093900384,2.3626000000000005,0.0,0,0,2,0,0,0,0,0.6666666666666666,6,0,36,0,-0.03793270846774509,-0.08882374820554795
3082,C/C=C(/C)\\C(C)C,365.15,True,PPBWEVVDSRKEIK-ALCCZGGFSA-N,98.18899999999998,98.109550448,2.608600000000001,0.0,0,0,1,0,0,0,0,0.7142857142857143,7,0,42,0,-0.026299849864092784,-0.08847555223595195
3083,C/C=C/C=C\\C,356.15,True,APPOKADJQUIAHP-CIIODKQPSA-N,82.146,82.07825032,2.1386000000000003,0.0,0,0,1,0,0,0,0,0.3333333333333333,6,0,34,0,-0.04667849643437667,-0.08767230365496724
3084,C/C=C\\CO,396.15,True,WCASXYBKJHWFMY-IHWYPQMZSA-N,72.107,72.057514876,0.5548,20.23,1,1,1,0,0,0,0,0.5,5,1,30,0,0.06118185980250814,-0.39230770670876625
3085,C(/C=C\\CO)O,508.15,True,ORTVZLZNOYNASJ-UPHRSURJSA-N,88.10599999999998,88.052429496,-0.4728,40.46,2,2,2,0,0,0,0,0.5,6,2,36,0,0.061274561501024574,-0.3923060469272983
3086,CC(=CCC/C(=C\\CO)/C)C,502.15,True,GLZPCOQZEFWAFX-YFHOEESVSA-N,154.253,154.135765196,2.671400000000001,20.23,1,1,4,0,0,0,0,0.6,11,1,64,0,0.06144351054774095,-0.39229736991721587
3087,CCC/C=C\\C,342.05,True,RYPKRALMXUUNKS-HYXAFXHYSA-N,84.16199999999999,84.093900384,2.3626000000000005,0.0,0,0,2,0,0,0,0,0.6666666666666666,6,0,36,0,-0.03534645830278346,-0.09166437222257405
3088,CCCC/C=C\\C,370.15,True,OTTZHAVKAVGASB-HYXAFXHYSA-N,98.18899999999998,98.109550448,2.752700000000001,0.0,0,0,3,0,0,0,0,0.7142857142857143,7,0,42,0,-0.03509387329465243,-0.09166420096099578
3089,CC/C(=C\\C)/C,343.55,True,BEQGRRJLJLVQAQ-XQRVVYSFSA-N,84.16199999999999,84.093900384,2.3626000000000005,0.0,0,0,1,0,0,0,0,0.6666666666666666,6,0,36,0,-0.035176970755015434,-0.08874490670870167
3090,CC(C)C[C@@](C)(C#C)O,421.15,True,NECRQCBKTGZNMH-MRVPVSSYSA-N,126.19899999999997,126.104465068,1.4166999999999998,20.23,1,1,2,0,0,0,0,0.75,9,1,52,0,0.12223013031169176,-0.37791076757810327
3091,CCC[C@](C)(C#C)O,410.15,True,DTGUZRPEDLHAAO-ZETCQYMHSA-N,112.17199999999997,112.088815004,1.1706999999999999,20.23,1,1,2,0,0,0,0,0.7142857142857143,8,1,46,0,0.12197694979084536,-0.37792179863717207
3092,CC(=CCC/C(=C/CC/C(=C\\CO)/C)/C)C,647.1,True,CRDAMVZIKSXKFV-PVMFERMNSA-N,222.37199999999999,222.198365452,4.3979000000000035,20.23,1,1,7,0,0,0,0,0.6,16,1,92,0,0.06144351054775057,-0.39229736991721587
3093,CCCCCCCCOCCOCCO,611.18,True,NDSYZZUVPRGESW-UHFFFAOYSA-N,218.33699999999996,218.188194692,2.372400000000001,38.69,1,3,12,0,0,0,0,1.0,15,3,92,0,0.07011205674362406,-0.3939803248745099
3094,CCCCCCCCOCCOCCOCCO,679.36,True,XIVLVYLYOMHUGB-UHFFFAOYSA-N,262.38999999999993,262.21440944,2.3890000000000007,47.92,1,4,15,0,0,0,0,1.0,18,4,110,0,0.07011439360108675,-0.39398032487450974
3095,CCCCCC[C@H](C)O,449.65,True,SJWFXCIHNDVPSH-QMMMGPOBSA-N,130.231,130.135765196,2.3376000000000006,20.23,1,1,5,0,0,0,0,1.0,9,1,56,0,0.05116668312937806,-0.393419269033318
3096,CCCCC[C@H](C)O,431.4,True,CETWDUZRCINIHU-ZETCQYMHSA-N,116.20399999999998,116.120115132,1.9475000000000002,20.23,1,1,4,0,0,0,0,1.0,8,1,50,0,0.0511666817432466,-0.3934192690388673
3097,CCCCC[C@@H](C=C)O,447.15,True,VSMOENVRRABVKN-MRVPVSSYSA-N,128.21499999999997,128.120115132,2.1136000000000004,20.23,1,1,5,0,0,0,0,0.75,9,1,54,0,0.07178455473957934,-0.38906063596882545
3098,CCCCCCCCCCCCCCCCCCCC=C,676.76,True,JTOGFHAZQVDOAO-UHFFFAOYSA-N,294.56699999999995,294.328651344,8.214100000000007,0.0,0,0,18,0,0,0,0,0.9047619047619048,21,0,126,0,-0.0353412931099218,-0.10308297893627165
3099,CCCCCCCCC(C=C)O,539.7,True,NAOMHUDQUVEWEF-UHFFFAOYSA-N,170.296,170.167065324,3.2839000000000023,20.23,1,1,8,0,0,0,0,0.8181818181818182,12,1,72,0,0.07178455613334979,-0.38906063596321055
3100,CC(C)CCCC(C)CCCC(C)O,587.9,True,GNJORAZPXCKMSY-UHFFFAOYSA-N,200.36599999999999,200.21401551600002,3.9999000000000033,20.23,1,1,8,0,0,0,0,1.0,14,1,86,0,0.05116685707466661,-0.3934192675659511
3101,CC(CC(C)O)CC(C)(C)C,516.47,True,FHQUDZUTAZYJRH-UHFFFAOYSA-N,158.28499999999997,158.167065324,2.829600000000001,20.23,1,1,3,0,0,0,0,1.0,11,1,68,0,0.051420758070742506,-0.3934085552353492
3102,CCC(C)(C(C)O)O,517.57,True,RLWWHEFTJSHFRN-UHFFFAOYSA-N,118.17599999999996,118.099379688,0.5282,40.46,2,2,2,0,0,0,0,1.0,8,2,50,0,0.08716944834105439,-0.3904351179072982
3103,CCCC(CC(C)CC)CO,481.65,True,VZXWJVFQXZUFQS-UHFFFAOYSA-N,158.285,158.167065324,2.831200000000002,20.23,1,1,6,0,0,0,0,1.0,11,1,68,0,0.04588631481031272,-0.39608798485963587
3104,CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O,744.83,True,CVPIIXFZNPKANT-UHFFFAOYSA-N,298.55499999999995,298.323565964,6.586500000000008,20.23,1,1,13,0,0,0,0,1.0,21,1,128,0,0.06167552630283548,-0.39019451899167573
3105,CC(CCCCN)C(C)(C)N,505.15,True,HUXPKQXHDPXCMM-UHFFFAOYSA-N,158.28900000000002,158.17829870399999,1.4888,52.04,2,2,5,0,0,0,0,1.0,11,2,68,0,0.012273654403844193,-0.3304735025047399
3106,CC/C(=C(/C)\\CC)/C,395.15,True,XTUXVDJHGIEBAA-FPLPWBNLSA-N,112.21599999999998,112.12520051199999,3.142800000000002,0.0,0,0,2,0,0,0,0,0.75,8,0,48,0,-0.03490793357461401,-0.07468222520125278
3107,CC/C(=C(\\C)/CC)/C,392.4,True,XTUXVDJHGIEBAA-BQYQJAHWSA-N,112.21599999999998,112.12520051199999,3.142800000000002,0.0,0,0,2,0,0,0,0,0.75,8,0,48,0,-0.03490793357461401,-0.07468222520125278
3108,CCC(C)CCN,395.15,True,JLAUIBFZZUVOBB-UHFFFAOYSA-N,101.19300000000001,101.12044947999999,1.3813,26.02,1,1,3,0,0,0,0,1.0,7,1,44,0,-0.007473717358036413,-0.3304631911211864
3109,CCCCO[C@@H](CC)CO,496.8,True,BJZYYSAMLOBSDY-QMMMGPOBSA-N,146.23,146.130679816,1.5739999999999998,29.46,1,2,6,0,0,0,0,1.0,10,2,62,0,0.08026457625340719,-0.39367857866581313
3110,C=CCOCC(CO)(CO)CO,675.05,True,RFIMISVNSAUMBU-UHFFFAOYSA-N,176.212,176.104858992,-0.8477000000000003,69.92,3,4,7,0,0,0,0,0.75,12,4,72,0,0.06446789314694855,-0.3955226749847163
3111,CCC(CC)(C(C)(C)C)O,447.15,True,CFWIFHZJKFFDFU-UHFFFAOYSA-N,144.25799999999998,144.15141526,2.583600000000001,20.23,1,1,2,0,0,0,0,1.0,10,1,62,0,0.06901123745629098,-0.3893689053950868
3112,CCCCC(CC(C)O)O,566.12,True,HOWLAKMIIWUJEJ-UHFFFAOYSA-N,146.23,146.130679816,1.3084,40.46,2,2,5,0,0,0,0,1.0,10,2,62,0,0.056432629595345674,-0.39331728042857583
3113,CCC(C)C(C)C(C)C(C)C,452.15,True,LGUFKOOYNDNVNP-UHFFFAOYSA-N,156.31299999999996,156.187800768,3.9607000000000037,0.0,0,0,4,0,0,0,0,1.0,11,0,68,0,-0.038883691041810636,-0.06511811864012576
3114,CCC#CC(C)(C)O,419.15,True,SPLYFWRRAFIWQH-UHFFFAOYSA-N,112.17199999999997,112.088815004,1.1706999999999999,20.23,1,1,0,0,0,0,0,0.7142857142857143,8,1,46,0,0.11946405840484202,-0.3782057772884431
3115,C(CCCCCCCCCCO)CCCCCCCCCO,841.56,True,PGMMMHFNKZSYEP-UHFFFAOYSA-N,314.55400000000003,314.318480584,5.992800000000008,40.46,2,2,19,0,0,0,0,1.0,22,2,134,0,0.043052407228889096,-0.39637656934228244
3116,CCCCC(C(C)CC)O,453.15,True,MJOKZMZDONULOD-UHFFFAOYSA-N,144.25799999999998,144.15141526,2.583600000000001,20.23,1,1,5,0,0,0,0,1.0,10,1,62,0,0.056521100048278726,-0.39285332016303215
3117,CCC(C)(C)CCO,440.15,True,IFDHMBHPLKHMOY-UHFFFAOYSA-N,116.20399999999998,116.120115132,1.8050000000000002,20.23,1,1,3,0,0,0,0,1.0,8,1,50,0,0.043561386913919344,-0.396355147472219
3118,CCC(C(C)C)C(C)C(C)C,450.15,True,LDKMZLRIVWGQRW-UHFFFAOYSA-N,156.313,156.187800768,3.9607000000000037,0.0,0,0,4,0,0,0,0,1.0,11,0,68,0,-0.03654912216616355,-0.06509813908306766
3119,CCCCCCCCCNC,480.15,True,OZIXTIPURXIEMB-UHFFFAOYSA-N,157.30100000000002,157.183049736,2.9564000000000012,12.03,1,1,8,0,0,0,0,1.0,11,1,68,0,-0.005192353633838563,-0.3197521233783683
3120,CCCCCCC(C)C(C)O,519.7,True,QCBDLZKDRUKOFS-UHFFFAOYSA-N,158.285,158.167065324,2.9737000000000022,20.23,1,1,6,0,0,0,0,1.0,11,1,68,0,0.05371429446805822,-0.3931412637333608
3121,CC(C)(C)OCC(CO)O,562.87,True,JPWDLYMEUNBLIR-UHFFFAOYSA-N,148.202,148.109944372,0.15470000000000017,49.69,2,3,3,0,0,0,0,1.0,10,3,62,0,0.1003504185777803,-0.39359313628957054
3122,CC(CC/C=C(\\C)/CCC=C(C)C)CCO,642.62,True,OOOOFOPLSIWRAR-NTEUORMPSA-N,224.38799999999998,224.21401551600002,4.477800000000005,20.23,1,1,8,0,0,0,0,0.7333333333333333,16,1,94,0,0.043306671825942444,-0.3963658933537243
3123,C[C@@H](CCC[C@@H](C)CCC/C(=C/CO)/C)CCCC(C)C,752.1,True,BOTWFXYSPFMFNR-PYDDKJGSSA-N,296.539,296.3079159,6.364100000000008,20.23,1,1,13,0,0,0,0,0.9,21,1,126,0,0.06144332680360647,-0.39229737144489657
3124,CC/C=C\\CCO,430.15,True,UFLHIIWVXFIJGU-ARJAWSKDSA-N,100.161,100.088815004,1.335,20.23,1,1,3,0,0,0,0,0.6666666666666666,7,1,42,0,0.046502131114836774,-0.39605447798452764
3125,CC(=CCC/C(=C/C/C=C(\\C)/C=C)/C)C,398.15,True,CXENHBSYCFFKJS-VDQVFBMKSA-N,204.35699999999997,204.187800768,5.201500000000005,0.0,0,0,6,0,0,0,0,0.4666666666666667,15,0,84,0,-0.016087914773067962,-0.09881309820557128
3126,CC(=CCC/C(=C/CCC(=C)C=C)/C)C,544.12,True,JSNRRGGBADWTMC-NTCAYCPXSA-N,204.35699999999997,204.187800768,5.201500000000005,0.0,0,0,7,0,0,0,0,0.4666666666666667,15,0,84,0,-0.025013546760074504,-0.09881252036791494
3127,CC(=CC/C=C(\\C)/C=C)C,346.15,True,IHPKGUQCSIINRJ-CSKARUKUSA-N,136.238,136.125200512,3.4750000000000023,0.0,0,0,3,0,0,0,0,0.4,10,0,56,0,-0.016098494812339142,-0.09881309820558076
3128,CC/C=C/CCO,426.15,True,UFLHIIWVXFIJGU-ONEGZZNKSA-N,100.161,100.088815004,1.335,20.23,1,1,3,0,0,0,0,0.6666666666666666,7,1,42,0,0.046502131114836774,-0.39605447798452764
3129,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,395.15,True,FQTLCLSUCSAZDY-SDNWHVSQSA-N,222.37199999999999,222.198365452,4.396300000000004,20.23,1,1,7,0,0,0,0,0.6,16,1,92,0,0.07995432892911318,-0.38609150255511393
3130,C/C=C\\C,276.87,True,IAQRGUVFOMOMEM-ARJAWSKDSA-N,56.108000000000004,56.062600255999996,1.5824,0.0,0,0,0,0,0,0,0,0.5,4,0,24,0,-0.047001923410199216,-0.09194211202026763
3131,C[C@H](CC(C)(C)O)O,470.15,True,SVTBMSDMJJWYQN-RXMQYKEDSA-N,118.17599999999997,118.099379688,0.5282,40.46,2,2,2,0,0,0,0,1.0,8,2,50,0,0.06157732087321983,-0.3933060128156288
3132,CCC/C=C/CCO,442.65,True,SDZQUCJFTUULJX-SNAWJCMRSA-N,114.18799999999999,114.104465068,1.7250999999999999,20.23,1,1,4,0,0,0,0,0.7142857142857143,8,1,48,0,0.046502132513314545,-0.39605447797896004
3133,CC(=C)CC/C=C(\\C)/C=C,354.15,True,XJPBRODHZKDRCB-CSKARUKUSA-N,136.23799999999997,136.125200512,3.4750000000000023,0.0,0,0,4,0,0,0,0,0.4,10,0,56,0,-0.029082411606143874,-0.10012973575067347
3134,CC(=CC/C=C(/C)\\C=C)C,433.16,True,IHPKGUQCSIINRJ-NTMALXAHSA-N,136.238,136.125200512,3.4750000000000023,0.0,0,0,3,0,0,0,0,0.4,10,0,56,0,-0.016098494812339142,-0.09881309820558076
3135,C/C=C\\C=C/C,355.55,True,APPOKADJQUIAHP-GLIMQPGKSA-N,82.146,82.07825032,2.1386000000000003,0.0,0,0,1,0,0,0,0,0.3333333333333333,6,0,34,0,-0.04667849643437667,-0.08767230365496724
3136,C/C=C\\C(C)(C)C,349.89151,True,BIDIHFPLDRSAMB-WAYWQWQTSA-N,98.189,98.109550448,2.608600000000001,0.0,0,0,0,0,0,0,0,0.7142857142857143,7,0,42,0,-0.02032773133647175,-0.09113586744108519
3137,C/C=C\\C(C)C,329.55,True,LGAQJENWWYGFSN-PLNGDYQASA-N,84.162,84.093900384,2.2184999999999997,0.0,0,0,1,0,0,0,0,0.6666666666666666,6,0,36,0,-0.029052811982983727,-0.09140569170863219
3138,CC/C=C\\C,310.05,True,QMMOXUPEWRXHJS-HYXAFXHYSA-N,70.135,70.07825032,1.9725,0.0,0,0,1,0,0,0,0,0.6,5,0,30,0,-0.03794287307367419,-0.0916744470464646
3139,CC/C=C/C,309.45,True,QMMOXUPEWRXHJS-HWKANZROSA-N,70.135,70.07825032,1.9725,0.0,0,0,1,0,0,0,0,0.6,5,0,30,0,-0.03794287307367419,-0.0916744470464646
3140,CCCCCCCCCCCC/C=C/C,546.96,True,PIKNPBDDTPJRGQ-HWKANZROSA-N,210.40499999999997,210.23475095999999,5.873500000000006,0.0,0,0,11,0,0,0,0,0.8666666666666667,15,0,90,0,-0.03508380584503736,-0.09166419959213364
3141,CC/C=C\\C/C=C/C=C/C=C,460.44,True,JXRWPVZILDJGFO-QVKHCOBZSA-N,148.24899999999997,148.125200512,3.6411000000000024,0.0,0,0,5,0,0,0,0,0.2727272727272727,11,0,60,0,-0.01660597403781554,-0.09906582025179002
3142,CC/C=C(\\C)/CC,367.15,True,FHHSSXNRVNXTBG-VOTSOKGWSA-N,98.189,98.109550448,2.752700000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.03516676861003716,-0.0858948092194275
3143,CC(C)(/C=C/CC(C)(C=C)O)O,607.14,True,QEOHJVNDENHRCH-VOTSOKGWSA-N,170.25199999999998,170.130679816,1.6406,40.46,2,2,4,0,0,0,0,0.6,12,2,70,0,0.08308476433154112,-0.38638354648228745
3144,C/C=C(/C)\\CCC=C(C)C,441.15,True,MZPDTOMKQCMETI-YHYXMXQVSA-N,138.254,138.140850576,3.6990000000000025,0.0,0,0,3,0,0,0,0,0.6,10,0,58,0,-0.028835934108703134,-0.08872342521014694
3145,CCCCCC/C=C/CCO,524.74,True,MTIJDFJGPCJFKE-BQYQJAHWSA-N,156.26899999999998,156.15141526,2.8954000000000018,20.23,1,1,7,0,0,0,0,0.8,11,1,66,0,0.046502132518656085,-0.3960544779789498
3146,CC/C=C/C(C)C,361.15,True,IQANHWBWTVLDTP-AATRIKPKSA-N,98.189,98.109550448,2.608600000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.02904264889215319,-0.08855501123374397
3147,CCCC(C)/C=C/C,387.15,True,SVGLFIBXFVQUQY-GQCTYLIASA-N,112.21599999999998,112.12520051199999,2.9987000000000013,0.0,0,0,3,0,0,0,0,0.75,8,0,48,0,-0.026216952373703164,-0.09139539822555129
3148,CCC/C=C/C(C)(C)C,406.45,True,BQOCYCICSYUPRF-BQYQJAHWSA-N,126.24299999999998,126.14085057599999,3.3888000000000025,0.0,0,0,2,0,0,0,0,0.7777777777777778,9,0,54,0,-0.020317397029787302,-0.08802129988777188
3149,CCC/C(=C/C)/C,367.65,True,JZMUUSXQSKCZNO-FNORWQNLSA-N,98.18899999999998,98.109550448,2.752700000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.03258150000263613,-0.08873479253673282
3150,CCC(C)/C(=C/C)/C,389.15,True,FMNLVKMLDPGPRY-FNORWQNLSA-N,112.21599999999998,112.12520051199999,2.9987000000000013,0.0,0,0,2,0,0,0,0,0.75,8,0,48,0,-0.023717167286206833,-0.08846539158373921
3151,CCCCC/C=C\\C/C=C\\CCCCCC=C,593.56,True,XFZBIINLEPBMDY-NERFDCTISA-N,234.4269999999999,234.23475095999999,6.2057000000000055,0.0,0,0,12,0,0,0,0,0.6470588235294118,17,0,98,0,-0.01691858976849719,-0.10308297893073642
3152,CCCCCCCCCC/C=C/CC,524.08,True,QKTFNIWYLYTNIS-FNORWQNLSA-N,196.378,196.219100896,5.483400000000006,0.0,0,0,10,0,0,0,0,0.8571428571428571,14,0,84,0,-0.0350736413729191,-0.088813500582038
3153,CCCCCCCCC/C=C/C,478.32,True,ADOQBZAVKYCFOI-HWKANZROSA-N,168.324,168.187800768,4.703200000000004,0.0,0,0,8,0,0,0,0,0.8333333333333334,12,0,72,0,-0.03508380584503737,-0.09166419959213364
3154,CCCCCCC/C=C/CCCCCC,546.96,True,ZXFYKYSBFXNVIG-FYWRMAATSA-N,210.40499999999992,210.23475095999999,5.873500000000006,0.0,0,0,11,0,0,0,0,0.8666666666666667,15,0,90,0,-0.035073467395724,-0.08853928216145977
3155,CCCCCCC/C=C/CCCCC,524.08,True,BIODCQQZTGWGNH-ACCUITESSA-N,196.37799999999993,196.219100896,5.483400000000006,0.0,0,0,10,0,0,0,0,0.8571428571428571,14,0,84,0,-0.03507346739573361,-0.08853928355034026
3156,CC(=CCC/C(=C\\CC[C@@](C)(C=C)O)/C)C,395.15,True,FQTLCLSUCSAZDY-QKXCFHHRSA-N,222.37199999999999,222.198365452,4.396300000000004,20.23,1,1,7,0,0,0,0,0.6,16,1,92,0,0.07995432892911318,-0.38609150255511393
3157,CCCCCCCC/C=C\\CCCCCCCCN,612.15,True,QGLWBTPVKHMVHM-KTKRTIGZSA-N,267.5009999999999,267.292600184,5.982600000000005,26.02,1,1,15,0,0,0,0,0.8888888888888888,19,1,114,0,-0.007727546703952435,-0.3304735039634225
3158,CCCCC/C=C\\C,398.75,True,ILPBINAXDRFYPL-HYXAFXHYSA-N,112.21599999999998,112.12520051199999,3.142800000000002,0.0,0,0,4,0,0,0,0,0.75,8,0,48,0,-0.035083978327509785,-0.09166419959733818
3159,CCC/C(=C\\C)/C,370.15,True,JZMUUSXQSKCZNO-ALCCZGGFSA-N,98.18899999999998,98.109550448,2.752700000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.03258150000263613,-0.08873479253673282
3160,CCC(C)/C=C/C,360.5,True,MBNDKEPQUVZHCM-GQCTYLIASA-N,98.18899999999998,98.109550448,2.608600000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.026469183878914778,-0.09139557043484106
3161,C/C=C/CC(C)C,360.15,True,GHBKCPRDHLITSE-SNAWJCMRSA-N,98.189,98.109550448,2.608600000000001,0.0,0,0,2,0,0,0,0,0.7142857142857143,7,0,42,0,-0.032758921035982984,-0.09165422621110181
3162,CCC/C=C/CCC,395.55,True,IRUCBBFNLDIMIK-BQYQJAHWSA-N,112.216,112.12520051199999,3.142800000000002,0.0,0,0,4,0,0,0,0,0.75,8,0,48,0,-0.035336121178298735,-0.08854976435019243
3163,CCC/C=C/C(C)C,387.13,True,CYEZJYAMLNTSKN-VOTSOKGWSA-N,112.21599999999998,112.12520051199999,2.9987000000000013,0.0,0,0,3,0,0,0,0,0.75,8,0,48,0,-0.029042476215539025,-0.08829110396139932
3164,CCC/C=C\\CC,369.15,True,WZHKDGJSXCTSCK-ALCCZGGFSA-N,98.189,98.109550448,2.752700000000001,0.0,0,0,3,0,0,0,0,0.7142857142857143,7,0,42,0,-0.0353362937807098,-0.08881367322201045
3165,CCC/C=C/CC,369.15,True,WZHKDGJSXCTSCK-FNORWQNLSA-N,98.189,98.109550448,2.752700000000001,0.0,0,0,3,0,0,0,0,0.7142857142857143,7,0,42,0,-0.0353362937807098,-0.08881367322201045
3166,CC/C=C\\C(C)(C)C,378.55,True,JPLZSSHKQZJYTJ-SREVYHEPSA-N,112.216,112.12520051199999,2.9987000000000013,0.0,0,0,1,0,0,0,0,0.75,8,0,48,0,-0.020317569787536807,-0.08828520552459584
3167,CC/C=C(\\C)/C(C)C,386.24,True,PRTXQHCLTIKAAJ-SOFGYWHQSA-N,112.21599999999998,112.12520051199999,2.9987000000000013,0.0,0,0,2,0,0,0,0,0.75,8,0,48,0,-0.02628964933061806,-0.08562547324814508
3168,CCCCCC/C=C/CCC,466.15,True,JABYJIQOLGWMQW-VQHVLOKHSA-N,154.29699999999997,154.172150704,4.313100000000004,0.0,0,0,7,0,0,0,0,0.8181818181818182,11,0,66,0,-0.035073470149316915,-0.08854959171017691
